name,active_ingredient,manufacturer,presentation,price_max,registration,slug
PREGABALINA,PREGABALINA,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,247.13,1351700590128,pregabalina-60
PREGABALINA,PREGABALINA,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,157.14,1410706420096,pregabalina-61
PREGABALINA,PREGABALINA,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,240.94,1410706420101,pregabalina-62
PREGABALINA,PREGABALINA,CIMED INDUSTRIA S.A,75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,65.32,1438102790092,pregabalina-63
PREGABALINA,PREGABALINA,CIMED INDUSTRIA S.A,150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,117.55,1438102790106,pregabalina-64
PREGABALINA,PREGABALINA,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 14,75.25,1516700620013,pregabalina-65
PREGABALINA,PREGABALINA,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 28,150.49,1516700620021,pregabalina-66
PREGABALINA,PREGABALINA,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,114.48,1516700620031,pregabalina-67
PREGABALINA,PREGABALINA,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,150 MG CAP DURA CT BL AL PLAS PVC TRANS X 14,115.40,1516700620064,pregabalina-68
PREGABALINA,PREGABALINA,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,150 MG CAP DURA CT BL AL PLAS PVC TRANS X 28,230.87,1516700620072,pregabalina-69
PREGABALINA,PREGABALINA,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,150 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,193.69,1516700620080,pregabalina-70
PREGABALINA,PREGABALINA,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,111.51,1542303550034,pregabalina-71
PREGABALINA,PREGABALINA,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,188.69,1542303550093,pregabalina-72
PREGABALINA,PREGABALINA,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,177.54,1558405900057,pregabalina-73
PREGABALINA,PREGABALINA,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,272.30,1558405900121,pregabalina-74
PREGABALINA,PREGABALINA,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,161.30,1558406820091,pregabalina-75
PREGABALINA,PREGABALINA,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,247.39,1558406820103,pregabalina-76
PREGABALINA,PREGABALINA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 10,53.77,1677306570019,pregabalina-77
PREGABALINA,PREGABALINA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 14,75.29,1677306570027,pregabalina-78
PREGABALINA,PREGABALINA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 20,107.54,1677306570035,pregabalina-79
PREGABALINA,PREGABALINA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 28,150.55,1677306570043,pregabalina-80
PREGABALINA,PREGABALINA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 30,161.29,1677306570051,pregabalina-81
PREGABALINA,PREGABALINA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 56,301.08,1677306570061,pregabalina-82
PREGABALINA,PREGABALINA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,150 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 10,82.48,1677306570094,pregabalina-83
PREGABALINA,PREGABALINA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,150 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 14,115.43,1677306570108,pregabalina-84
PREGABALINA,PREGABALINA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,150 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 20,164.94,1677306570116,pregabalina-85
PREGABALINA,PREGABALINA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,150 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 28,230.88,1677306570124,pregabalina-86
PREGABALINA,PREGABALINA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,150 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 30,247.35,1677306570132,pregabalina-87
PREGABALINA,PREGABALINA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,150 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 56,461.75,1677306570140,pregabalina-88
PROLEPTOL,PREGABALINA,SANOFI MEDLEY FARMACÊUTICA LTDA.,75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,114.53,1832600880030,proleptol
PROLEPTOL,PREGABALINA,SANOFI MEDLEY FARMACÊUTICA LTDA.,150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,198.93,1832600880103,proleptol-2
PREGABALINA,PREGABALINA,SANOFI MEDLEY FARMACÊUTICA LTDA.,75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,116.71,1832602600035,pregabalina-89
PREGABALINA,PREGABALINA,SANOFI MEDLEY FARMACÊUTICA LTDA.,150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,173.11,1832602600108,pregabalina-90
PREGABALINA,PREGABALINA,SANOFI MEDLEY FARMACÊUTICA LTDA.,50 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,67.95,1832602600167,pregabalina-91
LYRICA,PREGABALINA,VIATRIS FARMACEUTICA DO BRASIL LTDA,25 MG CAP DURA CT BL AL PLAS PVC TRANS X 14,27.43,1883001010025,lyrica
LYRICA,PREGABALINA,VIATRIS FARMACEUTICA DO BRASIL LTDA,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 10,80.61,1883001010068,lyrica-2
LYRICA,PREGABALINA,VIATRIS FARMACEUTICA DO BRASIL LTDA,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 14,115.81,1883001010076,lyrica-3
LYRICA,PREGABALINA,VIATRIS FARMACEUTICA DO BRASIL LTDA,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 28,225.62,1883001010092,lyrica-4
LYRICA,PREGABALINA,VIATRIS FARMACEUTICA DO BRASIL LTDA,75 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,241.81,1883001010106,lyrica-5
LYRICA,PREGABALINA,VIATRIS FARMACEUTICA DO BRASIL LTDA,150 MG CAP DURA CT BL AL PLAS PVC TRANS X 14,173.00,1883001010122,lyrica-6
LYRICA,PREGABALINA,VIATRIS FARMACEUTICA DO BRASIL LTDA,150 MG CAP DURA CT BL AL PLAS PVC TRANS X 28,345.98,1883001010149,lyrica-7
LYRICA,PREGABALINA,VIATRIS FARMACEUTICA DO BRASIL LTDA,150 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,370.80,1883001010157,lyrica-8
PRIMID,PRIMIDONA,APSEN FARMACEUTICA S/A,100 MG COM CT BL AL PLAS PVC TRANS X 100,104.22,1011801310068,primid
PRIMID,PRIMIDONA,APSEN FARMACEUTICA S/A,250 MG COM CT BL AL PLAS PVC TRANS X 20,49.18,1011801310092,primid-2
CRINONE,PROGESTERONA,MERCK S/A,"80 MG/G GEL VAG CT 15 ENV AL POLIET X  1 APLIC X 1,125 G",882.79,1008903650011,crinone
JUNNO,PROGESTERONA,FARMOQUÍMICA S/A,100 MG CAP MOLE CT BL AL PLAS TRANS X 30,89.14,1039002010012,junno
JUNNO,PROGESTERONA,FARMOQUÍMICA S/A,200 MG CAP MOLE CT BL AL PLAS TRANS X 14,83.24,1039002010020,junno-2
JUNNO,PROGESTERONA,FARMOQUÍMICA S/A,200 MG CAP MOLE CT BL AL PLAS TRANS X 42,249.79,1039002010039,junno-3
GYNPRO,PROGESTERONA,EXELTIS LABORATORIO FARMACEUTICO LTDA,100 MG CAP MOLE OR/VAG CT BL AL PLAS PVC/PE/PVDC TRANSL X 30,89.14,1356400080028,gynpro
GYNPRO,PROGESTERONA,EXELTIS LABORATORIO FARMACEUTICO LTDA,200 MG CAP MOLE OR/VAG CT BL AL PLAS PVC/PE/PVDC TRANSL X 15,89.21,1356400080044,gynpro-2
GYNPRO,PROGESTERONA,EXELTIS LABORATORIO FARMACEUTICO LTDA,200 MG CAP MOLE OR/VAG CT BL AL PLAS PVC/PE/PVDC TRANSL X 30,178.25,1356400080052,gynpro-3
UTROGESTAN,PROGESTERONA,BESINS HEALTHCARE BRASIL COMERCIAL E DISTRIBUIDORA DE MEDICAMENTOS LTDA,100 MG CAP MOLE OR/VAG CT BL AL PLAS PVC TRANS X 30,89.14,1875900010035,utrogestan
UTROGESTAN,PROGESTERONA,BESINS HEALTHCARE BRASIL COMERCIAL E DISTRIBUIDORA DE MEDICAMENTOS LTDA,200 MG CAP MOLE OR/VAG CT BL AL PLAS PVC TRANS X 14,83.24,1875900010043,utrogestan-2
UTROGESTAN,PROGESTERONA,BESINS HEALTHCARE BRASIL COMERCIAL E DISTRIBUIDORA DE MEDICAMENTOS LTDA,200 MG CAP MOLE OR/VAG CT BL AL PLAS PVC TRANS X 42,249.93,1875900010078,utrogestan-3
PROLUTEX,PROGESTERONA,BESINS HEALTHCARE BRASIL COMERCIAL E DISTRIBUIDORA DE MEDICAMENTOS LTDA,25 MG SOL INJ SC CX FA VD TRANS,43.98,1875900140011,prolutex
PROLUTEX,PROGESTERONA,BESINS HEALTHCARE BRASIL COMERCIAL E DISTRIBUIDORA DE MEDICAMENTOS LTDA,25 MG SOL INJ SC CX 7 FA VD TRANS,308.07,1875900140028,prolutex-2
PROLUTEX,PROGESTERONA,BESINS HEALTHCARE BRASIL COMERCIAL E DISTRIBUIDORA DE MEDICAMENTOS LTDA,25 MG SOL INJ SC CX 14 FA VD TRANS,616.16,1875900140036,prolutex-3
NUTRIFLEX,PROLINA;LEVOVALINA;SERINA;ACETATO DE POTÁSSIO;ACETATO DE MAGNÉSIO TETRAIDRATADO;TRIGLICERÍDEOS DE ÁCIDOS GRAXOS ÔMEGA-3;GLICINA;ISOLEUCINA;LEVOMETIONINA;ALANINA;ÓLEO DE SOJA;ACETATO DE ZINCO DI-HIDRATADO,LABORATORIOS B. BRAUN S/A,SOL AA + SOL GLIC + EMU LIP INFUS CX 5 BOLS PLAS PP TRANS TRIP SIST FECH X 1875 ML,,1008502470039,nutriflex-8
KABIVEN,PROLINA;TRIPTOFANO;LEVOVALINA;SERINA;CLORETO DE CÁLCIO DI-HIDRATADO;HISTIDINA;TREONINA;ÁCIDO GLUTÂMICO;TIROSINA;CLORIDRATO DE LISINA;METIONINA (11 C);LEUCINA;SULFATO DE MAGNÉSIO HEPTAIDRATADO;GLICINA;GLICEROFOSFATO DE SÓDIO;ISOLEUCINA;ALANINA;ÁCIDO ASPÁRTICO;ÓLEO DE SOJA;CLORETO DE POTÁSSIO;ACETATO DE SÓDIO TRI-HIDRATADO ;ARGININA,FRESENIUS KABI BRASIL LTDA,EMU INJ 3 BOLS PLAS BIOFINA TRANS  X 2400 ML,,1004199380285,kabiven-13
KABIVEN,PROLINA;TRIPTOFANO;LEVOVALINA;SERINA;HISTIDINA;TREONINA;ÁCIDO GLUTÂMICO;TIROSINA;CLORIDRATO DE LISINA;GLICOSE MONOIDRATADA;METIONINA (11 C);LEUCINA;SULFATO DE MAGNÉSIO HEPTAIDRATADO;GLICEROFOSFATO DE SÓDIO;ISOLEUCINA;ALANINA;ÁCIDO ASPÁRTICO;ÓLEO DE SOJA;CLORETO DE POTÁSSIO;ACETATO DE SÓDIO TRI-HIDRATADO ;ARGININA,FRESENIUS KABI BRASIL LTDA,EMU INJ CX 4 BOLS PLAS BIOFINA TRANS X 1540 ML,,1004199380201,kabiven-14
ANTROFI,PROMESTRIENO,EUROFARMA LABORATORIOS S.A.,10 MG/G CREM VAG CT BG AL X 30 G + 20 APLIC,106.21,1004310930012,antrofi
PROMESTRIENO,PROMESTRIENO,EUROFARMA LABORATORIOS S.A.,10 MG/G CREM VAG CT BG AL X 30 G + 20 APLIC,82.07,1004311400017,promestrieno
PROMIM,PROMESTRIENO,SUPERA FARMA LABORATÓRIOS S.A,10 MG/G CREM VAG CT BG AL X 30 G + 20 APLIC,126.29,1037202570015,promim
COLTRIENO,PROMESTRIENO,MYRALIS INDUSTRIA FARMACEUTICA LTDA,10 MG/G CREM VAG CT BG AL X 30 G + 20 APLIC,105.85,1146200070010,coltrieno
COLPOTROFINE,PROMESTRIENO,FARMA VISION IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA,10 MG OVL VAG CT BL AL PLAS  PVC TRANS X 20,106.04,1746500070014,colpotrofine
COLPOTROFINE,PROMESTRIENO,FARMA VISION IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA,10 MG/G CREM VAG CT BG AL X 30G + 20 APLIC,126.22,1746500070030,colpotrofine-2
PROFERGAN,PROMETAZINA,LABORATORIO TEUTO BRASILEIRO S/A,20 MG/G CREM DERM CT BG AL REV EPOXI-FENOLICO OURO X 30 G,26.56,1037003210167,profergan-2
CLORIDRATO DE PROMETAZINA,PROMETAZINA,LABORATORIO TEUTO BRASILEIRO S/A,20 MG/G CREM DERM CT BG AL REV EPOXI-FENOLICO OURO X 30 G,23.62,1037006910151,cloridrato-de-prometazina-18
CREMEFENERGAN,PROMETAZINA,OPELLA HEALTHCARE BRAZIL LTDA,20 MG/G CREM DERM CT BG AL X 30G,29.20,1862000030011,cremefenergan
SUSTRATE,PROPATILNITRATO,FARMOQUÍMICA S/A,10MG COM CT BL AL PLAS TRANS X 50,41.08,1039001820029,sustrate
SUSTRATE,PROPATILNITRATO,FARMOQUÍMICA S/A,10 MG COM CT BL AL PLAST TRANS X 200,,1039001820037,sustrate-2
SUSTRATE,PROPATILNITRATO,FARMOQUÍMICA S/A,10MG COM CT BL AL PLAS TRANS X 30,24.66,1039001820045,sustrate-3
DARVYR,PROPILENOGLICOLATO DE DARUNAVIR,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,75 MG COM REV CT FR PLAS PEAD OPC X 480,,1029805710012,darvyr
DARVYR,PROPILENOGLICOLATO DE DARUNAVIR,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,150 MG COM REV CT FR PLAS PEAD OPC X 240,,1029805710020,darvyr-2
DARVYR,PROPILENOGLICOLATO DE DARUNAVIR,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,600 MG COM REV CT FR PLAS PEAD OPC X 60,,1029805710039,darvyr-3
DARVYR,PROPILENOGLICOLATO DE DARUNAVIR,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,800 MG COM REV CT FR PLAS PEAD OPC X 30,,1029805710047,darvyr-4
DARUNAVIR,PROPILENOGLICOLATO DE DARUNAVIR,LABORATORIO QUIMICO FARMACEUTICO DA AERONAUTICA,75 MG COM REV CT FR PLAS PEAD OPC X 480,,1123300560010,darunavir-5
DARUNAVIR,PROPILENOGLICOLATO DE DARUNAVIR,LABORATORIO QUIMICO FARMACEUTICO DA AERONAUTICA,150 MG COM REV CT FR PLAS PEAD OPC X 240,,1123300560029,darunavir-6
DARUNAVIR,PROPILENOGLICOLATO DE DARUNAVIR,LABORATORIO QUIMICO FARMACEUTICO DA AERONAUTICA,600 MG COM REV CT FR PLAS PEAD OPC X 60,,1123300560037,darunavir-7
DARUNAVIR,PROPILENOGLICOLATO DE DARUNAVIR,LABORATORIO QUIMICO FARMACEUTICO DA AERONAUTICA,800 MG COM REV CT FR PLAS PEAD OPC X 30,,1123300560045,darunavir-8
TOPCOID,PROPILPARABENO,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,5MG/G GEL CT BG AL X 40 G,37.43,1049713020049,topcoid
PROPILRACIL,PROPILTIOURACILA,BIOLAB SANUS FARMACEUTICA LTDA,100 MG COM CT BL AL PLAS TRANS X 30,34.79,1097400130015,propilracil
PSOREX,PROPIONATO DE CLOBETASOL,GLAXOSMITHKLINE BRASIL LTDA,"0,5 MG/G SOL TOP CT FR PLAS OPC X 50 G",81.26,1010701980012,psorex
PSOREX,PROPIONATO DE CLOBETASOL,GLAXOSMITHKLINE BRASIL LTDA,"0,5 MG/G CREM CT BG AL X 15G",27.49,1010701980020,psorex-2
PSOREX,PROPIONATO DE CLOBETASOL,GLAXOSMITHKLINE BRASIL LTDA,"0,5 MG/G POM CT BG AL X 30 G",56.50,1010701980039,psorex-3
PSOREX,PROPIONATO DE CLOBETASOL,GLAXOSMITHKLINE BRASIL LTDA,"0,5 MG/G CREM CT BG AL X 30G",54.98,1010701980047,psorex-4
THERAPSOR,PROPIONATO DE CLOBETASOL,THERASKIN FARMACEUTICA LTDA.,"0,5 MG/ML SOL TOP CT FR PLAS AMB CGT X 25 ML",47.03,1019102380097,therapsor
PROPIONATO DE CLOBETASOL,PROPIONATO DE CLOBETASOL,EMS S/A,"0,5 MG/G CREM DERM CT BG AL X 30 G",35.56,1023507270023,propionato-de-clobetasol
PROPIONATO DE CLOBETASOL,PROPIONATO DE CLOBETASOL,EMS S/A,"0,5 MG/G POM DERM CT BG AL X 30G",36.47,1023507290024,propionato-de-clobetasol-2
PROPIONATO DE CLOBETASOL,PROPIONATO DE CLOBETASOL,LABORATORIO TEUTO BRASILEIRO S/A,"0,5 MG/G CREM DERM CT BG AL X 30 G",29.61,1037004590011,propionato-de-clobetasol-3
"PROPIONATO DE CLOBETASOL 0,5MG/G",PROPIONATO DE CLOBETASOL,LABORATORIO TEUTO BRASILEIRO S/A,"0,5 MG/G POM DERM CT BG AL X 30 G",30.42,1037004760047,propionato-de-clobetasol-0-5mg-g
PROPIONATO DE CLOBETASOL,PROPIONATO DE CLOBETASOL,LABORATORIO GLOBO SA,"0,5 MG/G CREM DERM CT BG AL X 30 G",22.36,1053501670013,propionato-de-clobetasol-4
PROPIONATO DE CLOBETASOL,PROPIONATO DE CLOBETASOL,GERMED FARMACEUTICA LTDA,"0,5 MG/G CREM DERM CT BG AL X 30 G",28.57,1058303970021,propionato-de-clobetasol-5
PROPIONATO DE CLOBETASOL,PROPIONATO DE CLOBETASOL,GERMED FARMACEUTICA LTDA,"0,5 MG/G POM DERM CT BG AL X 30 G",28.57,1058304020025,propionato-de-clobetasol-6
PROPIONATO DE CLOBETASOL,PROPIONATO DE CLOBETASOL,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,"0,5 MG/G SOL CAPI CT FR PLAS OPC X 50 G",36.17,1181900940016,propionato-de-clobetasol-7
TOPIREX,PROPIONATO DE CLOBETASOL,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,"0,5 MG/G CREM DERM CT BG AL X 15 G",14.34,1181902200011,topirex
TOPIREX,PROPIONATO DE CLOBETASOL,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,"0,5 MG/G CREM DERM CT BG AL X 30 G",28.73,1181902200028,topirex-2
PROPIONATO DE CLOBETASOL,PROPIONATO DE CLOBETASOL,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,"0,5 MG/G CREM DERM CT BG AL X 15 G",14.34,1181902210015,propionato-de-clobetasol-8
PROPIONATO DE CLOBETASOL,PROPIONATO DE CLOBETASOL,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,"0,5 MG/G CREM DERM CT BG AL X 30 G",28.73,1181902210023,propionato-de-clobetasol-9
PROPIONATO DE CLOBETASOL,PROPIONATO DE CLOBETASOL,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,"0,5 MG/G CREM DERM CT BG AL X 30 G",28.73,1181904120021,propionato-de-clobetasol-10
PROPIONATO DE CLOBETASOL,PROPIONATO DE CLOBETASOL,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,"0,5 MG/G POM CT BG AL X 30 G",27.49,1181904130027,propionato-de-clobetasol-11
PROPIONATO DE CLOBETASOL,PROPIONATO DE CLOBETASOL,PRATI DONADUZZI & CIA LTDA,"0,5 MG/G SOL CAP CT FR PLAS OPC GOT X 50 G",52.76,1256802410034,propionato-de-clobetasol-12
CLOB-X,PROPIONATO DE CLOBETASOL,GALDERMA BRASIL LTDA,"0,5 MG/G CREM DERM CT BG AL X 30 G",55.69,1291600270027,clob-x
CLOB-X,PROPIONATO DE CLOBETASOL,GALDERMA BRASIL LTDA,"0,5 MG/G POM DERM CT BG AL X 30 G",57.45,1291600270043,clob-x-2
CLOB-X,PROPIONATO DE CLOBETASOL,GALDERMA BRASIL LTDA,"0,5 MG/ML EMU DERM CT FR PLAS OPC X 59 ML",109.60,1291600660046,clob-x-3
CLOB-X,PROPIONATO DE CLOBETASOL,GALDERMA BRASIL LTDA,"0,5 MG/G GEL CT BG AL X 30 G",61.90,1291600660062,clob-x-4
CLOB-X,PROPIONATO DE CLOBETASOL,GALDERMA BRASIL LTDA,"0,5 MG/ML XAMP CT FR PLAS OPC X 125 ML",208.32,1291600660100,clob-x-5
CLOB-X,PROPIONATO DE CLOBETASOL,GALDERMA BRASIL LTDA,"0,5 MG/G SOL SPR CT FR PLAST OPC X 120 ML + APLICADOR",211.50,1291600660143,clob-x-6
PROPIONATO DE CLOBETASOL,PROPIONATO DE CLOBETASOL,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,"0,50 MG/G CREM DERM CT BG AL X 30 G",28.63,1558401540048,propionato-de-clobetasol-13
PROPIONATO DE CLOBETASOL,PROPIONATO DE CLOBETASOL,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,"0,50 MG/G POM DERM CT BG AL X 30 G",29.04,1558401990043,propionato-de-clobetasol-14
PROPIOSOL,PROPIONATO DE CLOBETASOL,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,"0,50 MG/G POM DERM CT BG AL X 30 G",43.19,1558406850045,propiosol
PROPIOSOL,PROPIONATO DE CLOBETASOL,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,"0,50 MG/G CREM DERM CT BG AL X 30 G",41.43,1558406870046,propiosol-2
PROPIONATO DE CLOBETASOL,PROPIONATO DE CLOBETASOL,SANOFI MEDLEY FARMACÊUTICA LTDA.,"0,5 MG/G CREM DERM CT BG AL X 30 G",23.82,1832600040016,propionato-de-clobetasol-15
ANDRIODERMOL,PROPIONATO DE CÁLCIO;ÁCIDO UNDECILÊNICO;HEXILRESORCINOL;UNDECILENATO DE ZINCO,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,"(40,0 + 150,0 +30,0 + 50,0  + 0,5 ) MG/ML SOL DERM CT FR VD AMB X 50 ML + CGT",27.33,1049711520036,andriodermol
PLURAIR,PROPIONATO DE FLUTICASONA,LIBBS FARMACÊUTICA LTDA,50 MCG SUS SPR INAL NAS CT FR SPR PLAS PEAD OPC X 60 ACION,55.66,1003301040011,plurair
PLURAIR,PROPIONATO DE FLUTICASONA,LIBBS FARMACÊUTICA LTDA,50 MCG SUS SPR INAL NAS CT FR SPR PLAS PEAD OPC X 120 ACION,87.75,1003301040028,plurair-2
FLIXONASE,PROPIONATO DE FLUTICASONA,GLAXOSMITHKLINE BRASIL LTDA,50 MCG/DOSE SUS TOP CT FR VD AMB  X 120 DOSES,128.63,1010701670013,flixonase
FLIXOTIDE,PROPIONATO DE FLUTICASONA,GLAXOSMITHKLINE BRASIL LTDA,250 MCG AER CT LT X 60 DOSES C/APLIC,163.74,1010701970025,flixotide
FLIXOTIDE,PROPIONATO DE FLUTICASONA,GLAXOSMITHKLINE BRASIL LTDA,50 MCG AER CT LT X 120 DOSES C/APLIC,218.35,1010701970041,flixotide-2
FLUTIVATE,PROPIONATO DE FLUTICASONA,GLAXOSMITHKLINE BRASIL LTDA,"0,5 MG/G CREM DERM CT BG AL X 15 G",66.25,1010702460034,flutivate
FLUTIVATE,PROPIONATO DE FLUTICASONA,GLAXOSMITHKLINE BRASIL LTDA,"0,5 MG/G CREM DERM CT BG AL X 30 G",132.46,1010702460055,flutivate-2
DYMISTA,PROPIONATO DE FLUTICASONA;CLORIDRATO DE AZELASTINA,VIATRIS FARMACEUTICA DO BRASIL LTDA,"137 MCG + 50 MCG/DOSE SUS INAL NAS CT FR SPR VD AMB X 6,4 G",43.97,1883000580014,dymista
DYMISTA,PROPIONATO DE FLUTICASONA;CLORIDRATO DE AZELASTINA,VIATRIS FARMACEUTICA DO BRASIL LTDA,137 MCG + 50 MCG/DOSE SUS INAL NAS CT FR SPR VD AMB X 23 G,158.12,1883000580022,dymista-2
LUGANO,PROPIONATO DE FLUTICASONA;FUMARATO DE FORMOTEROL DI-HIDRATADO,EUROFARMA LABORATORIOS S.A.,12 MCG + 250 MCG CAP GEL DURA PO INAL CT BL AL AL X 8,20.36,1004311730017,lugano
LUGANO,PROPIONATO DE FLUTICASONA;FUMARATO DE FORMOTEROL DI-HIDRATADO,EUROFARMA LABORATORIOS S.A.,12 MCG + 250 MCG CAP GEL DURA PO INAL CT BL AL AL X 60,152.70,1004311730092,lugano-2
LUGANO,PROPIONATO DE FLUTICASONA;FUMARATO DE FORMOTEROL DI-HIDRATADO,EUROFARMA LABORATORIOS S.A.,12 MCG + 250 MCG CAP GEL DURA PO INAL CT BL AL AL X 60 +  CT INAL,192.73,1004311730106,lugano-3
SERETIDE,PROPIONATO DE FLUTICASONA;HIDROXINAFTOATO DE SALMETEROL,GLAXOSMITHKLINE BRASIL LTDA,25 MCG + 125 MCG SUS AER INAL OR CT FR AL  X 120 ACIONAMENTOS + VALV,198.03,1010702300015,seretide
SERETIDE,PROPIONATO DE FLUTICASONA;HIDROXINAFTOATO DE SALMETEROL,GLAXOSMITHKLINE BRASIL LTDA,25 MCG + 250 MCG SUS AER INAL OR CT FR AL X 120 ACIONAMENTOS + VALV,321.79,1010702300023,seretide-2
SERETIDE,PROPIONATO DE FLUTICASONA;HIDROXINAFTOATO DE SALMETEROL,GLAXOSMITHKLINE BRASIL LTDA,25 MCG + 50 MCG SUS AER INAL OR CT FR AL X 120 ACIONAMENTOS + VALV,166.23,1010702300031,seretide-3
